2295,9.0
2296,13.0
2298,10.0
2299,17.0
2300,11.0
2302,0.0
2303,18.0
2304,7.0
2306,12.0
2308,7.0
2310,24.0
2312,11.0
2314,2.0
2315,12.0
2316,5.0
2318,10.0
2320,9.0
2321,7.0
2322,12.0
2324,12.0
2325,6.0
2328,5.0
2330,5.0
2331,13.0
2332,12.0
2335,7.0
2336,10.0
2337,2.0
2338,12.0
2339,10.0
2341,9.0
2343,27.0
2345,16.0
2346,12.0
2347,10.0
2348,10.0
2352,4.0
2353,12.0
2354,13.0
2358,5.0
2359,55.0
2362,10.0
2363,7.0
2366,6.0
2367,26.0
2368,8.0
2370,17.0
2371,4.0
2372,9.0
2373,13.0
2374,5.0
2376,8.0
2377,12.0
2378,13.0
2379,7.0
2381,7.0
2383,12.0
2384,10.0
2385,11.0
2387,13.0
2388,4.0
2389,5.0
2390,11.0
2391,13.0
2392,12.0
2395,12.0
2396,13.0
2397,2.0
2398,2.0
2400,10.0
2402,13.0
2404,0.0
2405,12.0
2406,12.0
2408,9.0
2411,8.0
2413,4.0
2414,11.0
2415,7.0
2418,9.0
2419,13.0
2421,12.0
2422,2.0
2426,4.0
2427,11.0
2428,2.0
2432,2.0
2433,10.0
2435,40.0
2436,4.0
2437,12.0
2438,9.0
2439,5.0
2440,2.0
2441,13.0
2442,9.0
2444,9.0
2446,12.0
2448,2.0
2450,10.0
2453,12.0
2454,26.0
2457,11.0
2458,13.0
2459,10.0
2460,2.0
2462,6.0
2464,12.0
2469,0.0
2470,10.0
2471,12.0
2472,8.0
2473,10.0
2474,9.0
2475,13.0
2476,9.0
2477,14.0
2479,6.0
2484,9.0
2485,7.0
2486,11.0
2488,13.0
2490,12.0
2494,5.0
2495,10.0
2496,2.0
2499,11.0
2500,2.0
2506,10.0
2508,12.0
2509,12.0
2511,9.0
2512,12.0
2513,21.0
2514,8.0
2515,8.0
2516,8.0
2519,12.0
2520,13.0
2521,29.0
2522,10.0
2524,11.0
2525,13.0
2526,10.0
2527,9.0
2528,12.0
2532,12.0
2533,2.0
2539,9.0
2541,12.0
2542,10.0
2543,2.0
2544,2.0
2546,11.0
2547,12.0
2551,13.0
2553,9.0
2556,9.0
2557,2.0
2558,12.0
2560,8.0
2562,9.0
2563,10.0
2564,9.0
2565,10.0
2566,12.0
2568,10.0
2569,0.0
2570,9.0
2573,11.0
2574,5.0
2575,2.0
2577,12.0
2578,13.0
2583,12.0
2584,7.0
2585,5.0
2586,11.0
2587,11.0
2588,2.0
2589,8.0
2591,11.0
2593,13.0
2594,7.0
2601,13.0
2603,4.0
2605,3.0
2606,2.0
2608,2.0
2610,5.0
2611,10.0
2616,12.0
2617,10.0
2618,10.0
2622,7.0
2623,12.0
2625,9.0
2626,10.0
2630,10.0
2631,2.0
2632,12.0
2634,13.0
2635,3.0
2636,17.0
2638,22.0
2639,8.0
2640,7.0
2641,10.0
2642,4.0
2644,2.0
2646,13.0
2647,12.0
2648,2.0
2649,7.0
2650,12.0
2651,10.0
2652,13.0
2653,12.0
2654,7.0
2655,12.0
2657,11.0
2658,5.0
2659,10.0
2660,10.0
2666,16.0
2673,38.0
2678,13.0
2681,3.0
2686,13.0
2688,13.0
2689,13.0
2691,10.0
2692,13.0
2694,13.0
2695,2.0
2696,2.0
2697,7.0
2700,5.0
2701,7.0
2702,17.0
2704,2.0
2705,5.0
2706,12.0
2707,13.0
2708,12.0
2711,11.0
2712,10.0
2713,4.0
2715,7.0
2716,10.0
2718,9.0
2719,9.0
2724,12.0
2726,10.0
2727,13.0
2729,11.0
2730,11.0
2731,12.0
2733,9.0
2735,12.0
2736,8.0
2737,11.0
2739,9.0
2740,12.0
2744,10.0
2745,9.0
2747,17.0
2748,10.0
2750,4.0
2755,7.0
2756,27.0
2757,11.0
2758,12.0
2761,12.0
2762,9.0
2764,11.0
2765,9.0
2766,7.0
2769,12.0
2771,7.0
2772,4.0
2778,6.0
2781,23.0
2785,4.0
2786,12.0
2787,12.0
2788,40.0
2789,11.0
2790,11.0
2791,18.0
2792,10.0
2794,20.0
2795,5.0
2799,2.0
2801,2.0
2803,12.0
2805,9.0
2806,13.0
2807,12.0
2808,5.0
2814,12.0
2815,8.0
2816,12.0
2818,10.0
2820,11.0
2823,12.0
2824,12.0
2826,11.0
2828,9.0
2830,5.0
2832,4.0
2833,9.0
2835,13.0
2839,0.0
2840,12.0
2841,9.0
2843,10.0
2844,13.0
2845,13.0
2847,7.0
2849,12.0
2850,10.0
2851,10.0
2852,3.0
2853,12.0
2854,12.0
2855,8.0
2856,8.0
2857,10.0
2858,8.0
2859,7.0
2860,11.0
2861,13.0
2862,11.0
2865,13.0
2868,12.0
2869,9.0
2870,12.0
2872,10.0
2874,11.0
2880,10.0
2881,7.0
2886,4.0
2888,12.0
2890,12.0
2891,2.0
2892,10.0
2893,10.0
2895,22.0
2896,6.0
2898,12.0
2900,6.0
2901,13.0
2902,13.0
2903,0.0
2904,2.0
2905,2.0
2906,4.0
2907,7.0
2909,2.0
2910,0.0
2911,11.0
2913,2.0
2914,9.0
2915,0.0
2916,2.0
2917,0.0
2918,2.0
2919,0.0
2920,0.0
2921,0.0
2922,13.0
2923,2.0
2924,9.0
2925,9.0
2926,13.0
2927,7.0
2929,13.0
2930,10.0
2931,8.0
2932,2.0
2934,12.0
2935,4.0
2937,2.0
2939,10.0
2940,18.0
2941,5.0
2942,10.0
2946,12.0
2948,12.0
2950,12.0
2951,10.0
2952,9.0
2956,8.0
2958,13.0
2959,5.0
2960,15.0
2961,11.0
2962,5.0
2965,4.0
2966,7.0
2967,10.0
2969,0.0
2970,0.0
2971,11.0
2972,10.0
2973,12.0
2975,12.0
2976,9.0
2977,13.0
2978,11.0
2979,12.0
2980,8.0
2985,0.0
2986,2.0
2988,2.0
2989,0.0
2990,0.0
2991,2.0
2992,0.0
2993,2.0
2994,2.0
2995,2.0
2997,13.0
2998,10.0
3000,13.0
3001,10.0
3003,12.0
3004,5.0
3005,7.0
3006,0.0
3007,0.0
3008,7.0
3009,12.0
3010,7.0
3012,11.0
3014,22.0
3015,5.0
3020,0.0
3021,2.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,2.0
3028,4.0
3029,0.0
3030,0.0
3031,2.0
3032,2.0
3033,2.0
3034,0.0
3035,2.0
3036,0.0
3037,2.0
3038,0.0
3039,0.0
3040,0.0
3041,7.0
3042,2.0
3043,2.0
3044,2.0
3045,2.0
3046,2.0
3047,0.0
3048,0.0
3049,9.0
3050,7.0
3051,12.0
3054,13.0
3055,35.0
3057,12.0
3058,2.0
3060,5.0
3064,0.0
3068,7.0
3070,0.0
3074,3.0
3075,3.0
3076,13.0
3077,7.0
3079,11.0
3080,2.0
3081,11.0
3085,12.0
3094,11.0
3095,12.0
3096,7.0
3099,20.0
3101,2.0
3102,10.0
3105,10.0
3109,10.0
3110,13.0
3113,7.0
3115,12.0
3116,5.0
3118,7.0
3119,10.0
3121,4.0
3122,9.0
3127,7.0
3131,6.0
3132,7.0
3133,9.0
3135,13.0
3136,7.0
3137,5.0
3138,13.0
3139,8.0
3141,11.0
3142,12.0
3144,12.0
3145,5.0
3146,9.0
3147,7.0
3149,12.0
3153,8.0
3160,7.0
3164,13.0
3165,8.0
3168,2.0
3170,9.0
3172,10.0
3173,20.0
3176,10.0
3177,7.0
3178,8.0
3179,7.0
3182,7.0
3184,9.0
3185,29.0
3186,13.0
3189,7.0
3191,4.0
3194,10.0
3195,4.0
3198,18.0
3200,12.0
3202,10.0
3203,2.0
3204,5.0
3206,10.0
3207,3.0
3209,13.0
3212,25.0
3214,10.0
3219,10.0
3220,12.0
3222,5.0
3223,6.0
3224,9.0
3225,13.0
3226,10.0
3228,7.0
3229,4.0
3230,10.0
3232,10.0
3233,12.0
3235,11.0
3237,9.0
3238,11.0
3239,9.0
3240,14.0
3242,12.0
3245,9.0
3246,11.0
3249,9.0
3253,2.0
3259,7.0
3261,4.0
3262,12.0
3265,21.0
3267,12.0
3268,11.0
3269,7.0
3271,4.0
3272,5.0
3277,3.0
3278,12.0
3280,13.0
3282,21.0
3283,13.0
3284,9.0
3288,11.0
3291,5.0
3292,9.0
3293,12.0
3294,5.0
3295,11.0
3296,13.0
3297,8.0
3298,9.0
3299,13.0
3300,11.0
3301,12.0
3302,9.0
3304,3.0
3305,4.0
3306,19.0
3308,9.0
3309,12.0
3310,19.0
3311,13.0
3312,10.0
3313,12.0
3314,9.0
3317,22.0
3318,12.0
3319,12.0
3320,16.0
3321,10.0
3323,10.0
3324,26.0
3325,7.0
3327,2.0
3329,12.0
3334,11.0
3336,12.0
3337,5.0
3339,9.0
3340,12.0
3341,12.0
3348,12.0
3349,11.0
3351,10.0
3352,3.0
3357,11.0
3360,12.0
3362,7.0
3363,10.0
3365,19.0
3366,0.0
3368,19.0
3371,4.0
3372,5.0
3373,11.0
3374,9.0
3375,20.0
3377,8.0
3378,11.0
3379,12.0
3380,10.0
3382,12.0
3383,7.0
3384,13.0
3386,10.0
3387,11.0
3388,9.0
3389,13.0
3392,7.0
3393,10.0
3394,7.0
3395,10.0
3398,9.0
3402,6.0
3403,3.0
3404,5.0
3405,5.0
3406,13.0
3407,7.0
3410,5.0
3413,9.0
3415,7.0
3418,13.0
3419,12.0
3422,12.0
3423,12.0
3425,12.0
3426,13.0
3428,12.0
3429,13.0
3435,0.0
3436,7.0
3439,11.0
3440,30.0
3441,13.0
3442,13.0
3444,3.0
3445,12.0
3447,12.0
3451,7.0
3452,7.0
3453,13.0
3454,13.0
3456,12.0
3460,9.0
3461,2.0
3462,3.0
3463,5.0
3464,7.0
3465,9.0
3467,9.0
3468,10.0
3469,12.0
3470,9.0
3473,11.0
3474,7.0
3476,22.0
3478,2.0
3480,12.0
3482,9.0
3484,4.0
3485,8.0
3489,10.0
3492,8.0
3493,13.0
3495,8.0
3496,12.0
3497,21.0
3498,22.0
3500,20.0
3501,13.0
3503,13.0
3504,2.0
3505,9.0
3506,7.0
3508,12.0
3509,12.0
3510,13.0
3512,10.0
3514,9.0
3516,9.0
3519,19.0
3520,12.0
3522,9.0
3526,13.0
3528,12.0
3531,12.0
3532,12.0
3533,6.0
3534,13.0
3535,10.0
3537,0.0
3538,7.0
3539,12.0
3544,12.0
3545,8.0
3546,10.0
3548,21.0
3552,6.0
3554,7.0
3557,12.0
3558,13.0
3561,12.0
3562,27.0
3563,2.0
3564,11.0
3566,10.0
3568,11.0
3570,11.0
3571,9.0
3572,10.0
3574,4.0
3576,10.0
3579,12.0
3582,12.0
3584,5.0
3585,9.0
3586,11.0
3587,2.0
3588,12.0
3590,12.0
3591,9.0
3595,13.0
3596,13.0
3599,10.0
3601,12.0
3602,7.0
3604,8.0
3605,9.0
3610,2.0
3612,12.0
3613,13.0
3617,10.0
3620,9.0
3621,23.0
3622,10.0
3623,2.0
3625,2.0
3627,12.0
3629,7.0
3631,12.0
3632,22.0
3633,13.0
3634,12.0
3635,12.0
3636,3.0
3637,12.0
3639,12.0
3640,11.0
3641,4.0
3642,3.0
3643,13.0
3645,7.0
3649,7.0
3650,13.0
3652,6.0
3653,12.0
3657,9.0
3658,10.0
3659,2.0
3660,8.0
3661,21.0
3662,3.0
3664,5.0
3666,4.0
3668,9.0
3669,12.0
3670,7.0
3671,45.0
3672,11.0
3674,7.0
3676,10.0
3679,7.0
3681,13.0
3683,13.0
3685,18.0
3686,13.0
3687,7.0
3694,11.0
3695,12.0
3697,2.0
3698,12.0
3700,10.0
3701,7.0
3702,7.0
3704,20.0
3706,12.0
3709,11.0
3710,10.0
3711,12.0
3712,8.0
3713,2.0
3714,7.0
3715,9.0
3719,11.0
3722,4.0
3726,18.0
3727,12.0
3732,12.0
3733,11.0
3736,13.0
3737,5.0
3738,12.0
3740,10.0
3742,5.0
3744,11.0
3747,12.0
3748,7.0
3749,25.0
3751,11.0
3752,12.0
3753,13.0
3756,13.0
3759,12.0
3761,11.0
3762,0.0
3767,10.0
3772,12.0
3774,10.0
3775,10.0
3776,12.0
3777,10.0
3778,12.0
3787,12.0
3788,11.0
3790,6.0
3795,10.0
3796,32.0
3797,3.0
3798,8.0
3799,12.0
3801,4.0
3802,7.0
3803,7.0
3806,12.0
3807,9.0
3809,12.0
3810,9.0
3811,3.0
3812,5.0
3817,7.0
3820,12.0
3822,9.0
3823,10.0
3824,11.0
3826,9.0
3827,2.0
3828,10.0
3830,13.0
3831,12.0
3832,13.0
3833,12.0
3835,13.0
3837,10.0
3838,10.0
3839,9.0
3840,12.0
3843,9.0
3844,10.0
3845,13.0
3846,2.0
3847,2.0
3848,2.0
3849,10.0
3851,2.0
3852,13.0
3854,7.0
3855,13.0
3856,4.0
3857,9.0
3858,12.0
3859,8.0
3862,9.0
3863,31.0
3865,2.0
3868,7.0
3869,10.0
3870,7.0
3872,12.0
3873,10.0
3874,10.0
3875,12.0
3876,23.0
3878,7.0
3881,7.0
3882,12.0
3886,7.0
3887,8.0
3888,13.0
3891,2.0
3893,4.0
3896,5.0
3898,10.0
3900,5.0
3901,11.0
3902,13.0
3903,4.0
3908,5.0
3909,0.0
3910,6.0
3911,6.0
3913,19.0
3914,3.0
3920,10.0
3921,2.0
3923,5.0
3924,13.0
3927,30.0
3928,7.0
3929,20.0
3930,11.0
3933,16.0
3934,7.0
3935,7.0
3936,10.0
3937,13.0
3939,7.0
3940,6.0
3942,12.0
3945,13.0
3946,17.0
3948,0.0
3949,14.0
3950,5.0
3952,7.0
3955,7.0
3956,11.0
3958,9.0
3959,12.0
3961,3.0
3963,5.0
3966,13.0
3971,12.0
3976,12.0
3978,7.0
3979,26.0
3981,9.0
3982,9.0
3983,9.0
3985,12.0
3986,13.0
3988,11.0
3992,11.0
3995,2.0
3997,9.0
3998,2.0
4000,13.0
4003,3.0
4004,12.0
4005,7.0
4006,6.0
4008,2.0
4009,5.0
4010,7.0
4011,9.0
4012,11.0
4015,7.0
4016,9.0
4017,10.0
4018,9.0
4019,11.0
4020,6.0
4022,7.0
4024,9.0
4025,10.0
4028,7.0
4029,4.0
4036,10.0
4037,7.0
4041,20.0
4042,5.0
4047,14.0
4050,13.0
4051,12.0
4052,12.0
4054,8.0
4056,10.0
4062,17.0
4063,10.0
4065,11.0
4068,5.0
4069,7.0
4073,3.0
4075,10.0
4076,10.0
4077,12.0
4078,12.0
4079,10.0
4081,13.0
4082,2.0
4084,42.0
4085,9.0
4086,13.0
4089,12.0
4090,10.0
4091,2.0
4094,9.0
4095,11.0
4097,6.0
4099,7.0
4101,12.0
4102,7.0
4106,2.0
4108,8.0
4113,11.0
4114,5.0
4115,13.0
4119,10.0
4120,12.0
4122,10.0
4124,11.0
4128,2.0
4129,9.0
4130,10.0
4131,2.0
4132,12.0
4134,47.0
4138,13.0
4139,9.0
4140,11.0
4141,6.0
4145,7.0
4148,12.0
4149,8.0
4150,12.0
4151,12.0
4152,23.0
4153,13.0
4154,3.0
4156,10.0
4157,10.0
4158,10.0
4159,2.0
4160,9.0
4161,4.0
4163,10.0
4164,11.0
4165,17.0
4166,5.0
4172,11.0
4177,8.0
4179,8.0
4180,12.0
4181,11.0
4182,8.0
4185,7.0
4187,9.0
4188,2.0
4189,2.0
4190,12.0
4191,9.0
4192,11.0
4194,0.0
4196,12.0
4201,10.0
4203,12.0
4204,3.0
4205,21.0
4206,19.0
4208,23.0
4209,19.0
4211,10.0
4212,2.0
4214,10.0
4215,8.0
4216,12.0
4217,14.0
4218,10.0
4220,24.0
4223,10.0
4224,13.0
4228,2.0
4229,9.0
4230,10.0
4231,8.0
